,Tweet,HS,Abusive
7834,Harini off day. Aku tidur bangun tidur sahaja hahahahaha bajingan bukan',0,1
7839,"USER kaga, prinsip gw kalo kaga dari mulut dia langsung dia bilang ""gue suka sama lo nya"" mau ampe mampus dia jungkir balik bilang gw cantik kek, kangen kek, dia sayang gw kek, bodo amat wkwkwkwkwk mental di gw.'",0,1
7844,RT USER: Kayaknya brondong ini ya #kontol #gay #coli #bahancoli URL,0,1
7851,"nek ngomong buablas, ""bangke, otaknye ga dipake, goblok, mampus lu, dll"". yuh bu, kalemm buu'",0,1
7854,"Diriku yg bloon atau dianya yg gak peka? Amsyong inner left right join otakku enggak sampai. Cenut cenut ibaratkan bom waktu yg sebentar lagi akan meledak. Tolong tolong aku sudah gak kuat, aku sukanya ngecodein gak mau dicodein pstmt, param, println, rs dan teman2nya \xf0\x9f\x8d\x83\xf0\x9f\x90\x92'",0,1
7858,SOLO: A STAR WARS STORY belum tayang di kota yg walikotanya korupsi ini.\n\nBioskop baru masih tahun depan.\n\nJancuk \xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac',0,1
7868,Para Bajingan yang telah melukai Lady harus menerima ganjaran seratus kali lipat!! -Sanji',0,1
7883,"USER Aku sih kata temen waktu awal liat "" jutek, sinis, judes, dingin "" pas awal doang pas udh deket bgt dia malah bilangin w gila, stres, sarap, ya emang sih kadang wkwkwkw. :v jujur bgt w eastaga. \n\ntpi ada kok yg deketin haha//'",0,1
7902,USER Babi tak ajak',0,1
7905,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Nete nya air silikon',0,1
7907,USER Lucu2an KNTL',0,1
7913,USER Sni mami aq yg jlatin memek nya',0,1
7926,JADI YANG JOGET JOGET 4MINUTE DI HONGDAE TUH GIDLE???? edan maning',0,1
7932,USER Ngakak mulu lu kunyuk',0,1
7939,RT USER: Liat video ini pasti kontol langsung ngaceng expresinya bikin kagak nahan serasa pengen crottttt URL,0,1
7948,USER Tolong dong orang bego gak usah dikasih lapak min',0,1
7956,RT USER: Memek gatel pengen di kentot pake kontol keker',0,1
7972,"keren, ksatria, jantan, berani, patuh pada hukum, bukan banci yg kabur saat disapa polisi \xf0\x9f\x98\x8e URL",0,1
7979,USER USER iya sih lu pake ava laki aja tetep dpt dm titit pun :))',0,1
7986,RT USER: Brondong 2 #kontol #brondong #kontollokal #prank #straight #kontolbrondong URL,0,1
8012,"USER wkwkwk telat banget, idiot.'",0,1
8018,RT USER: mahasiswi sange ngocok memek\n\n#colmek #ngintip #bokepindo #VivoV9 #kincil #bokepsma #pasutri #ngentot #tantegirang #bugilte\xe2\x80\xa6',0,1
8019,USER USER Waduh. Pdhal dia bru pindah tugas dr Pontianak sini. Sering liat di Kodam. Hehehe kecil ya ? Sok jual mahal dia pdhal maho. Hahaha',0,1
8027,"Jadi pusing sendiri kan gua, asw'",0,1
8030,USER Curang apah???? Titit Sele masi sakit nih :(',0,1
8031,USER Ngentod yuk saynk',0,1
8033,USER sesama koreng dilarang saling menghina',0,1
8039,USER IHHH MAKIN BEGO DAH LESBI GUAA',0,1
8040,"Memang enak kan kalau asal komentar tanpa melihat situasi dulu? Sakit hati siapa yang tahu, belum beli obat jerawat itu gak murah lo. Hargai orang yang mau sembuh dari jerawat bukan malah nambahi cocot-cocot gak guna. Simpan argumenmu karena GAK PENTING!'",0,1
8041,Kaget anjir tbtb ada kucing masuk kamar asw',0,1
8042,USER MALEN JEMPOL GWA PEGEL NGE SWITCH ACC KAMPANG ON D YG SATU LAGI AJA NDE',0,1
8071,"USER Kemarin ahok nyebut bangsat,emang ada orangnya yg kelakuannya ngisep darah rakyat.\n\nSekarang yg disebut goblog,,ditanya siapa orangnya malah cuma nuduh2 aja'",0,1
8084,USER Makanya gue chat disini bukan di grup biar ga dimarain karna banyak cocot wkwkwk\nInidaritadi jempol gue berpuasa tydac spam d grup lol',0,1
8089,USER USER Wkwk bodo anjer',0,1
8093,RT USER: Perek dibayar 500-1jt per crot. Sedangkan abg abg baru kenal crot malah mau gratisan sama pacarnya yang bensin aja susah. Ka\xe2\x80\xa6',0,1
8094,"USER Woy,itu semua sudah di proses aparat.ngapain harus ribut.kalo ahok memang perlu di ributin karna tidak di proses..goblog di pupuk'",0,1
8107,"Kl aku tdk taat pd Tuhan, malam kemarin kamu udah aku kata2in pengecut, perek, pelacur, wanita tidak tahu diri, wanita rendah... aku kata2in di depan suamimu dan aku tidak takut pd suamimu. Mas kamu bilang dirimu pernah bajingan, masa laluku lebih gelap dan lebih bajingan dr kamu'",0,1
8112,RT USER: Nek guyon marai mateni rejekine konco kui jenenge bajingan. Wes ora lucu meneh ketemune.',0,1
8115,"USER bolot, idiot, berisik, lawak, kocak, moodbooster tp wkwk'",0,1
8124,USER USER Parah jaehyun dikata perek',0,1
8132,USER Mau dibucinin lah asw udh dibucinin kok gak mempan wagelaseh gue harus ngapain lage',0,1
8134,USER kok udah bilang bodo duluan :(',0,1
8137,USER Dua orang sarap klo disatuin gimana jadinyaa cobaaak \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1
8149,USER ngentot seharian yey',0,1
8152,USER KEK NYA SEBELUM INI UDAH BURIK JUK ( \xcd\xa1\xc2\xb0 \xcd\x9c\xca\x96 \xcd\xa1\xc2\xb0)\n\n#JFC',0,1
8165,USER TERUS AJE LO KUNYUK :)',0,1
8166,"USER USER Isi suratnya kaya lagi nitipin nisa ke ybs, nyebutin semua kebiasaannya, apa yg dia suka dan ga suka, minta supaya dijagain..\nEdan sakit banget \xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2'",0,1
8179,USER ngakak anjir',0,1
8190,USER najis sekali wkejwkkw',0,1
8197,USER Liat memek kamu saya jadi horny say...',0,1
8205,"Awal2 nge-gym rasanya mau mampus. Badan sakit2 kayak abis digebukin. Breathe Again roll on-nya Young Living nggak mempan so I texted my PT: Mba aku ngga kuat badan aku sakit2 semua besok ngga usah latihan yaa.\n\nIya, aku se-renta itu \xf0\x9f\x98\x82'",0,1
8208,USER Lanjutannya langsung aja. Kangen lama gak liat yg crot crotan',0,1
8226,USER ASW GAK GW KASIH HADIAH PULSA LG KL MENANG YA LW',0,1
8228,USER Babyyy huhh gaada bukti kai hyung sudah besarr titit nya aja kecil huhh',0,1
8229,wong edan yo iso.ngerti ID Card barang leh ngasi disaut.... hahaha',0,1
8246,USER Ah tae w kira pak aria beneran :(',0,1
8254,USER Bodo katotoloyo model sia Zonk',0,1
8265,USER Cowonya ga gentle banget banci gitu ngomongin dibelakang kalau emang bener yg dikatain temen2 :)',0,1
8277,"Joget dekat Raffi Ahmad, Ayu Ting Ting dibilang norak dan kampungan sama Nagita Slavina! Waduh, begini kronologinya: URL URL",0,1
8285,USER Titit ku sakit yang jebolin kamu mulu .g',0,1
8299,USER ma kangen mau nete',0,1
8304,USER Parfum tai ayam kan pasti?',0,1
8310,USER \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a y w pinggir koreng cantik',0,1
8315,RT USER: USER US : oh cute\nindo : Anjing cakep\n\nUS : LOL\nindo : Anjing ngakak\n\nUS : what do you mean?\nIndo : Anjing ga jelas\xe2\x80\xa6',0,1
8318,Cowok itu cma ada 2 macem kalok gx bajingan ya banci (raditia dika) tp knapa ya cewek tetep suka sama bajingan ????',0,1
8323,8 tahun suka sama temen sebangku SMP. Dan akhirnya hari ini secara tidak sengaja dia tau semuanya. Mampus gak tuh',0,1
8326,irene ngewe kasar yuk. Gue kasih hadiah ulangtaun manjain memek nya sampe kelojotan',0,1
8333,USER Busuk...jijik...',0,1
8336,USER USER USER USER USER Apa salah dan dosaku silit?',0,1
8337,bolot dong sis URL,0,1
8339,USER Memek mulus',0,1
8341,"USER Aadren mengerti apa yang dirasakan puan itu. Pasti sangat menyakitkan. Apalagi melihat kekasihnya bersama orang lain. \n\n""Kau harus tegar. Kau tak boleh menangisi seorang bajingan yang tak sepantasnya kau tangisi.""'",0,1
8342,USER Iya peno sinting',0,1
8349,Rasa rasanya mata saya minus alias picek.',0,1
8351,USER Kamu bau bangke tikus!!! \xf0\x9f\x98\xa3',0,1
8355,USER \xe2\x80\x9cMas cocok kalo bawa pisang. Kaya monyet.\xe2\x80\x9d ujarnya lalu menjulurkan lidah.',0,1
8366,USER anjir gue disangka gitu dong kemaren. sarap emang dikira orang rest harus melulu gegara gamon apa. kalau gamonin mantan sebelum sebelumnya baru bener .G WKWKWKWKWK',0,1
8369,USER Gini dah ya gue jelasin.\n\nKan kalo dikasih dare ganti ava? Jadi pict banci gt2 kan ya? Nah lu sekalian dah ts jadi banci nya elah',0,1
8379,sekarang ni dah tak mampu tersenyum . rasa terduduk . babi babi babi',0,1
8381,Yagimanasih anjir gue dirumah doang dari pagi karena gangerti arah jalan sini mau main juga bingung gada temen\xf0\x9f\x98\xad\xf0\x9f\xa4\xa7',0,1
8382,USER OH YANG KEK GITU:( KALAU NOONA ANAK JALANAN KM ANAK GEMBEL YA?',0,1
8383,"Hai kau USER kalau ngomong pakai data, jangan by congor doang loh.., mana nasionalisme loh belain TKA, dasar kau'",0,1
8391,USER USER USER USER USER USER iyain dah tante jablay wkwk',0,1
8403,USER Pasti cebong ikut2 an gelas nya ada gambar 5 priode cebong\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1
8410,USER Ayo lah mas. Udab becek nih memek.',0,1
8413,"TOLOL nya tuh parah pisan, ada yang di lecehin, trus korban nya maki2, yang lain diem doang sibuk sama HP sendiri, WOI TOLOL, MIKIR ANYING KALO NYOKAP ATO ADE ATO KAKAK LO DI GITUIN GIMANA GOBLOK? ADA CEWE DI DEPAN LO DI LECEHIN TRUS LO PADA DIEM DOANG?",0,1
8424,"Intinya yg kamu katakan itu lawan katanya,,intine lekno matamu,aku bajingan kuwe yo bajingan podo wae rak usah kakean aliby intine podo.'",0,1
8442,"USER USER Twit w jadi begini, kan kampret :( URL",0,1
8443,"RT USER: tidak ada takutnya para bajingan minoritas cina negeri ini terhadap mayoritas islam, terus berulang ulang melecehkan ulam\xe2\x80\xa6'",0,1
8446,"USER USER Kuy lah, adek gua sarap kaga?'",0,1
8450,USER USER O : Orang lagi pacaran mantul\nV : Vicuw adalah oknumnya\nE : Edan so sweet bener\nR : Rasanya ingin nyempil diantara mereka\nD : Dilihat lihat mail sayang sama vicuw\nO : Oalah ternyata beneran sayang\nS : Sama sama sayang ya kan?\nI : Inilah yang dinamakan cinta\nS : Semoga bahagia',0,1
8454,"USER wkkkkkk, dasar cebong'",0,1
8455,USER bagus anjir buat lockscreen\xe2\x9d\xa4',0,1
8460,USER Gajian mesti kntl',0,1
8464,Pantes idiot makananya upil URL,0,1
8467,USER ABISAN TUH MEREKA NGOMONGNYA KENAPA LANCAR BANGET GITULOH GAADA CANGGUNG SAMSEK GATAU APA KALO YG NONTON SENYAM SENYUM SENDIRI KEK ORANG IDIOT',0,1
8471,daritadi nungging sambil mainin memek sange bgt cuy:(',0,1
8481,USER Titit jangan dipake buat pipis aja',0,1
8491,"Tai ah, kalo emang ngerasa kerjaan itu disgraceful, ngomong kek dari awal. Bilang terserah gimana gue, abis gue ttd kontrak nawar2in lowongan lain -____-'",0,1
8501,USER kalo avatarnya sarap kebanyakan main sama ojek:)',0,1
8508,USER USER Rayap mah makanin kayu pea kunyuk wkwk',0,1
8509,Kalau gini mreka pasti pura2 budek \n\xf0\x9f\x98\x81\n\nKH Ma'ruf: Prabowo Jangan Cuma Bikin Gaduh \xe2\x80\x93 VIVA URL,0,1
8517,"USER USER Dan nantinya akan mengeluarkan sebuah lagu, kan kampret yak, tunggu saja tgl mainnya'",0,1
8520,"USER E-eh\xe3\x85\xa1 memek aku gatal, kak. Kayaknya habis digigit serangga. Mau bantu kasih salep, gak?\n\n; tutupin memek pakai selimut'",0,1
8543,Cupu.. besok ujian minggunya ads kegiatan tp berbaring d kos \xf0\x9f\x98\xb7',0,1
8546,USER USER pink titit itu gmana? aku kira titit warnanya coklat benyek',0,1
8559,USER USER berani gaji gw berapa biar buzzer bisa anonim ga ke forensik? pinter dikit ngambil buzzer gembel warnet sama aki2 gaptek wkwk',0,1
8563,RT USER: Bokep cewek bispak bandung ngentot Croot Di Dalam \xf0\x9f\x98\x80\n\nDownload Full : URL URL,0,1
8571,USER USER USER USER USER USER USER humor lo ampas bat anjay wkwkwk:\xe2\x80\x9dDD',0,1
8595,"1. manusia terkaga jelas ntu dia, sabar banget ngadepin gua wkwk, idiot garis keras, suka ngambek kg jelas, kdg nethink, kg suka dikacangin, moody kdg, ngambek e bentar doang, kaga pernah jelas ribut sama dia, bullyable, bocah dari segala bocah ya, dia.'",0,1
8602,"USER Gak2 mar aku guyon anjir, awm nek delok twt ku rausa risih yo aku biang cocot hehe'",0,1
8603,Bolot atau emang kagak nyambung? URL,0,1
8624,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Keracunan tiap nete',0,1
8628,kerja kelompok sambil ngentot URL #bokep #ngentot #memek #bugil #bispak',0,1
8654,USER USER Drtd anjir greget gua wwkkw',0,1
8659,RT USER: Gede amat punya on Diego USER USER USER USER USER USER USER https\xe2\x80\xa6',0,1
8674,"USER USER Sarap gw rasa mereka hahaha mentang"" april fool\'s day'",0,1
8685,USER SERIGALANYA JABLAY WKWKWK',0,1
8686,Ah tai lah',0,1
8690,USER SILIT APAAN COBA',0,1
8693,klo aku disana uda ku ambil hpnya terus kujual bodo amat biar kapok sekalian lama2 ngeselin jg ga hati-hati bgt km john\xf0\x9f\x98\xad',0,1
8700,RT USER: Pasangan ABG lagi Semangat Ngentot\nFull &gt;&gt; URL #bokepabg #abgmesum #ngentot #mesum #bo\xe2\x80\xa6',0,1
8706,USER USER kemana aja sinting WKWKWK',0,1
8707,USER Kemaren ada orang yg bilang modar ke gua malah dia yg midar duluan :)',0,1
8714,USER Yg sengsara kan si rais obral bacot mulu ga laku laku',0,1
8715,USER Sibuk ngewe',0,1
8719,USER Entar kamu nete?',0,1
8723,"20. Jipepet ngeselin pisan anaknya. Baik kdang2, suka bener ama monyet. Cowonya segambreng caileh'",0,1
8726,"Lrt, ANJIR GUE KETAWA SAMPE ENGAP'",0,1
8727,"Gpp tiap saat liat kntl gratis,masih bisa di skip yang penting bisa cuci mata melihat kesegaran yg haqiqi \xf0\x9f\x98\x8d'",0,1
8749,"Sejauh ini. Waktu kosong dalam malamku, kamu masih terlintas dibenakku dan tersenyum. Hatiku berkata ""si brengsek bikin rindu terus""'",0,1
8761,"USER Bodo amatin aja. Yang kaya gitu, makin dikasih perhatian bakal makin menjadi jadi'",0,1
8762,gue kenapa sih anjir kajus ngetweet tony aja mata gue berkaca-kaca',0,1
8771,"RT USER: USER USER hey, u okay? macam org sinting aja hehehehehe kup tau'",0,1
8788,USER ya anjir bener-_- satu ae kaga keurus',0,1
8791,USER USER Enaknya di dalam memek',0,1
8800,RT USER: woii... uda pada malam jumat belom? diem diem bae... ngentot oii ngentott... URL,0,1
8809,Babap tai.\nSampai bertemu nanti bap\nMun uing cageur \xf0\x9f\x98\x99 URL,0,1
8812,"Rizal Ramli: Jadi Presiden, Saya akan Tangkap 100 Orang Paling Berengsek",0,1
8823,"USER /; Enak nete... tau. \n\nBagus gini lho, gapapa mengenang masa lalu di fesbuk.'",0,1
8833,Nun budek apa gimana?? URL,0,1
8836,Wkwk kaget anjir URL,0,1
8845,"USER USER USER USER USER USER Ente bagai penyair yang sedang terluka hatinya. Rruarrr biasa! \nBTW.. bangke tikus aja bikin gue jijik, bagaimana pulak dengan bangke setan.'",0,1
8861,RT USER: SKANDAL majikan dan PEMBOKAT.. memeknya masi rapet #bahancoli #ngewe #ngentot #memek #pembokat URL,0,1
8864,Siapa yg pengen di sodok memeknya? Chat yuk di WA: 089638309670 BBM:ANDIBLZ #sange #horny #jomblo #tante #janda #cewek #chatsex #kontol #sex',0,1
8866,bisa sinting sih lama lama waw. URL,0,1
8868,"""dia mah slalu crta soal mantan2nya kan gw kzl""\nGirls, gini.. Elo dipilih bukan cm bwt nerima dia skr doang,tp jg nerima busuk baik bejat brengseknya dia. Trus perbaikin bareng2. Getoo ~~'",0,1
8870,"Sblmnya, USER ngetwit soal SIM dan gmn cara bikinnya.\n\nBlkgn, gw liat bnyk gambar2 ini seliweran.\n\nAda yg SIMnya ""Nembak"" sm ""Mungut di Pos Ronda"", ada jd ttg tingkat Kecerdasan Pengemudi yg ""Bego"" sm ""Idiot"".\n\nPertanyaannya, koq bisa pd dapet SIM?\nGmn caranya?\n#Eeaa URL",0,1
8878,USER pisang apaan asw gede bgt//',0,1
8880,kartu axis kaya kunyuk!!',0,1
8886,RT USER: dasar bajingan!\xf0\x9f\x98\xa0 URL,0,1
8889,"USER Untung bukan unta,bisa didemo bersilit-silit'",0,1
8916,"USER Pake emot emot aja gih, emot nete contohnya'",0,1
8922,"Kampret itu disaat lo bener2 udh bisa jauh dr dia, udh 80% moveon, udh bisa lupain semua tentang dia eh...... Tiba2 dia nge chat/sms LAGI.'",0,1
8930,Rugi ngeprint mahal2 g tau nya cacat. Beng beng lah',0,1
8935,RT USER: #repost. Awalnya pamer otot. Terus pamer kontol. Ngocok deh sampe crottt. URL,0,1
8936,RT USER: Ngentot di Kost Dengan Pacar URL,0,1
8937,USER USER Lagi ga bisa mtan nih.. ah cacad',0,1
8944,RT USER: SESUAI JANJI WOI. LU BALIK JD KIBUM ANJER! KUNYUK DAH BACK EAK USER USER \xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a',0,1
8945,RT USER: Kesayangan..asal ketemu jepit kontol URL,0,1
8958,USER Humor anjir qkwk',0,1
8962,"Tiap gue pake celana pendek di atas dengkul dibilang banci, pake di bawah dengkul dibilang gak gaul. Mending gak pake celana deh..'",0,1
8979,USER USER Gw malih rupa dulu ah jd kampret biar di follow USER trus ntar di selimutin. Ee tp jgn di tidurin yaa \xf0\x9f\x98\x86',0,1
8986,Mau nete',0,1
8990,USER Engcer kek eeq mencret ya?',0,1
8994,USER Manis anjir gakuat gua le',0,1
8999,USER USER USER scene edan \xf0\x9f\x98\x85\xf0\x9f\x98\x80\xf0\x9f\x98\x85\xf0\x9f\x98\x80\xf0\x9f\x98\x85\xf0\x9f\x98\x80\n\ntnggal 18 may tanggal keramat',0,1
9002,USER USER Sini perek',0,1
9009,USER Ngga ada kucing yang kesurupan karena kucing adalah setan',0,1
9015,"Memang ,,,nafsu seks tu,membutakan segalanya,termasuk ketika lg sange,,,titit bau kencurpun rasa keju,,,,,\n\n#yg merasa aj ya'",0,1
9024,RT USER: Selfie sebelum mandi. Mau liat kelanjutan maa kuli bangunan kekar berotot ini ngocok kontol sampe mucrat??? URL,0,1
9030,SESUAI JANJI WOI. LU BALIK JD KIBUM ANJER! KUNYUK DAH BACK EAK USER USER \xf0\x9f\x98\x9a\xf0\x9f\x98\x9a\xf0\x9f\x98\x9a',0,1
9031,RT USER: BINARAGA AMBON NGOCOK KONTOL SAMPE NYEMBURIN PEJUH URL,0,1
9045,Edan euy jinyoung nyanyi micnya kebalik KAKAKAKAKKA maafin w ngakak',0,1
9048,"Emg susah yah kalau Club sama Supporternya Gak Pnya Mental, pasti dikit* lapor polisi. #Pecun&amp;g'",0,1
9050,RT USER: Lagi VIRAL! Ngocokin kontol Om secuity sambil diemut download/streaming videonya yng kualitas HD biar puas link==&gt; http\xe2\x80\xa6',0,1
9053,"USER USER Kecoa cume mlongo nya loe yg suke di got TAI \xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c, kyanya kecoa senengnye makan tai mangkanye banyak di septi tank \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,1
9055,Bajingan punya line',0,1
9069,Jerawat oh jerawat kamu sungguh keparat.hilang satu tumbuh empat.hilang dijidat tumbuh dipantat',0,1
9080,USER Barisan banci kamera klo kata ank zaman now mah \xf0\x9f\x98\x80',0,1
9096,Belum cukuran bulu memek ni',0,1
9106,Pantesan ramenya kek silit. Form baru J. Ultah sindut. Ampun dah',0,1
9107,USER yeah i stalked hahhaa i mmg suka stalk org bodo nak tengok sejauh mana kebodohan dia',0,1
9112,"USER USER USER Awalnya udh tau sih tp gapeka. sampe gini\n""Gara gara shooky jdi burem warna warni gini videonya hahaha"" (ngmng sendiri cem org sarap) :v\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,1
9136,USER iya kampungan... alay mah kalo nonton bola ke singapore sama johor malaysia URL,0,1
9144,"RT USER: DIA CUMA JAWAB""IYA GAPAPA, TAPI SUARA KAMU KOK KAYA DI TAHAN CHANGI, JADI KEDENGERAN KAYA BANCI""'",0,1
9153,"Buka youtube beberapa hari ini, nongolnya video ttg Lucinta Luna mulu, siapa sih? Mau nonton/browsing males, kayaknya sih bencong.'",0,1
9158,USER Namanya titit. Kalo itu tutut',0,1
9160,"halah sok nanyain sedih kenapa\n\npalingan respon lau ""kobisa gitu?"" \n\nBODO AH. AKU CAPEQ JAWABNYA KAK \xf0\x9f\x98\xad'",0,1
9162,USER So dick end\nSangat kntl berakhir',0,1
9163,USER USER Papa bikinin aq ade ia :)\n\nIyuh najis bat papah ew \nNeomu neomu jyjyk',0,1
9168,RT USER: Sebenarnya aku yang kuat terasa ke perangai manusia yang babi',0,1
9174,USER coba pap dulu pas sehun lagi nete sama lu. baru w percaya. wkwkwkwk',0,1
9179,RT USER: Saat kesabaran diuji. Tp dia nya tetep kaya babi',0,1
9184,Masalah betul la kulit sensitif ni. Pantang sikit je dah jadi monyet',0,1
9185,"USER Yaa minimal ga ada kata ""kntl"" dari wor mereka'",0,1
9222,"USER Sekolah yg bener jangan minta free class mulu nik, tar bego kayak gw\xf0\x9f\x98\x82'",0,1
9225,USER YANG PENTING BERSIH BGST BUKAN TISU BEKAS NGELAP SILIT JUGA KAN? HADEH RIBET AMAT SIH PPL',0,1
9228,USER USER USER Antri dari jam 02.00 edan bonek \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1
9232,USER Ingin ku berkata bangsad:)',0,1
9234,RT USER: di doublefuck dua kontol besar URL,0,1
9242,USER Sini by kempotin pake memek',0,1
9249,"Next fatwa (""haram mendukung dan memilih si ""A"").. ntah yg buat kubu B karena jual keyakinan, atau yg buat kubu A biar kubu B keliatan dongo'",0,1
9267,USER USER USER USER Hahah... ada pepatah mengatakan jangan ladeni orang dungu berdebat. Gw aminin aja deh.',0,1
9269,USER u mau w eue?',0,1
9276,USER Lindes aja sampe mencret',0,1
9285,"USER Baca aja Mas, baca sebelah istri kali aja abis baca langsung eue.\n\nHE HE.'",0,1
9300,Kalo aku dapat lesbi ni mmg mampos ah babi sial kau ni URL,0,1
9312,"sinting, SP keluar tgl 28 maret, rencana kirim 28 maret juga \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 modyar'",0,1
9329,"sis kalau tak suka sis cakap je depan muka, sis puas hati &amp; dia pun tahu perangai bodo dia so hidup bahagia takda masalah muka berseri seri duit makin banyak pokok subur pencemaran makin kurang kesan rumah hijau pun boleh kurang'",0,1
9330,URL &lt;-download ngentot di toilet sekolah #bispak #porn #bokep',0,1
9332,USER USER Bilang bajingan dikasih surat cinta KPI nggak si?',0,1
9339,"heran sama cowo normal yang suka ngelonte apa enaknya si? cuma buang pejuh doang kan? enakan lontenya di genjot di bayar idih goblok amat, sesekali main sma gay yang maniax atau hyper, di jamin puas lahir batin lebih puas dari lonte lonte parasit, omonga",0,1
9341,"USER Udeeeh kebiasaan sebelum tidur mobile data &amp; wifi off, all apps removed. Baru tadi malam kacrut.\n\nLol wne nunggu yang X Plus aje \xf0\x9f\xa4\xaa\xf0\x9f\x98\x8d'",0,1
9343,USER USER USER USER USER Karena kita jablay berkelas',0,1
9352,"USER USER HMM NTAB YUMMY, PASUTRI KURANG2iN NGENTOD NYA, INGET PUASA, KALO KJADIAN JGN MLS2AN KERAMAS'",0,1
9353,USER bajingan! jd pengen nasi padang kan',0,1
9354,Kalau legislatif gagal. Kok diambil calon wakilnya. Yang bego ini siapa? kira-kira???',0,1
9371,"kalau ada yang bilang saya rasict karna gak mendukung LGBT ,fuck off lah!!!!!!!'",0,1
9381,Hanya butuh laki setia bukan laki bajingan \xf0\x9f\x91\xbf\xf0\x9f\x91\xbf',0,1
9383,USER USER Pingin jilat memek',0,1
9395,"Jika member iKON membandingkan B.I dengan seekor binatang, maka B.I adalah monyet. Dia juga mirip karena pintar'",0,1
9403,RT USER: #RETWEET \nHijab Sangek Pengen Dientot\n\n(Part 2)\n\n#blowjob #kontol #hijab #ngentothijab #sepongkontol \n#sangeberat #san\xe2\x80\xa6',0,1
9404,RT USER: #RETWEET \nGadis Bandung Cantik Ngentot\nSama Pacar Di Hotel..\n\n#horny #memek #colmek #colokmemek #jembut #memekbecek #n\xe2\x80\xa6',0,1
9414,Mampus diare',0,1
9420,USER USER USER Sitante lagi pamer bokong sama apamnya yg lagi ingin sesuatu siapa tahu ada sidoi melirik \nMmm lumayan buat iseng2',0,1
9429,USER USER Bapak saya kok gembel bengad yaa',0,1
9432,pingin ngobelin memek kamu sambil aku jilatin klitnya hhhmmm',0,1
9442,"Goblog sekali, udah lah males liat reportnya kalo begini. Doa aja taun depan juara lagi'",0,1
9456,USER Gitu gituan apaan anjir',0,1
9458,bodo amat mentab gua gak terselamatkan',0,1
9476,USER bawa2 gugel ah tai del',0,1
9484,banyak banget lelaki brengsek di dunia ini\n\nmudah2an kamu gak termasuk ya URL,0,1
9485,Kuat brp ronde hihi\nNgentot sange',0,1
9507,USER Gua ketemu anjir didepan gua :(',0,1
9523,USER besar badan daripada titit :( huhu',0,1
9547,"gimana dong goblo banget aku nih main screenshot story ig cowo yang abis sidang skripsi HAHAHA CACA EMANG BEGO BANGET, PANIK ASLI GIMANA INI\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",0,1
9552,"Daripada bacot ini itu dan menyakiti orang lain, mending bercermin.'",0,1
9584,Aku selalu buat keputusan terus dari hati aku terus cakap . Tu kekadang mcm bodo tah lah',0,1
9592,USER U gataw waktu taun baru dia valik lg tai bgt',0,1
9598,Sampe lupa besok pagi sidang pendadaran. Ahaha. Anjir. Anjir. Mampus.',0,1
9607,"Banyak yg nyerang wa, ada yg kira wa cebong'",0,1
9611,"USER aku brengsek, masa adik ku kecebur aku ketawain?'",0,1
9622,"RT USER: Pngen bngt dudukin kontol kayak gini nusuk2 perut, siapa yg mo jd kudanya didudukin? #bokepgratis #memek #ngentot https\xe2\x80\xa6'",0,1
9652,USER Jancuk ngomongin manga nyambungnya ke lagu jeketi. Wota kalo udh dgk bener2 dah',0,1
9666,USER LAH AWAS YA MAMIH GAK W RESTUIN AMA KUNYUK PAPIH/?',0,1
9669,USER Vclip penuh bokong \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,1
9670,USER Bogel kunyuk hehe',0,1
9681,USER prlu bntu-an kusiap dbwh memek mbk.',0,1
9688,"RT USER: gausah munafik! kalo di hati lo benci ya benci aja jangan sok damai damai! kalo gue masih tetep ""VIKING itu ANJING""\n#Dilar\xe2\x80\xa6'",0,1
9696,"RT USER: mana ada setan siang-siang, yang ada malah temen kyk setan. diajak keluar makan malah aq nitip aj'",0,1
9701,USER LAH ANJIR KENAPAAA MENCRET MKSDNYA?:(',0,1
