,Tweet,HS,Abusive
1379,"USER Jangan biarkan Pemprov DKI bekerja sendiri, mari kita dukung dan ikut membantu Pemprov dalam melawan cukong, aseng, asing dan para koruptor.\n\nBersatu kita teguh, Pemprov DKI bersama warga DKI Jakarta melawan cukong, aseng, asing, dan para k",1,0
1389,USER Palestina antek aseng jg tohh....',1,0
1390,jokowi tidak hormat terhadap muslim yg terzalimi,1,0
1396,Klo benar setya novanto nitip absen .... Bener bener politisi koplak bikin malu wakil rakyat.....pecat dia....,1,0
1400,"Blokir Jokowi Mantap, ternyata di dunia maya sdh menggambarkan, tinggal realisasi di dunia nyata LENGSERKAN JOKOWI",1,0
1404,"USER Pak USER tak perlu Anda ber-busa2 bicara deradikalisasi, cukup jelaskan solat tak ada manfaatnya",1,0
1410,Dengan Gojek #2019GantiPresiden ayo viralkan cc USER USER USER USER USER USER USER USER,1,0
1415,"Sumbu pendek: jokowi koalisi dengan negara PKI, Jokowi PKI, lengserkan jokowi.... pusying hamba",1,0
1447,"USER rakyat kecil susah cari makan dipimpin jokowi. gayanya merakyat tapi menyiksa rakyat. harus diganti, dari pada mati. #2019GantiPresiden",1,0
1463,Koq rakyat gak bisa lengserkan jkw ?,1,0
1472,"Sepertinya gerombolan USER rindu kerusuhan, hati2 dikabul Tuhan #IklanAhokJahat",1,0
1477,RT USER Ente lupa SBY 10 tahun kowi 3 tahun ? Buat prosntasi baru jelas kawan !! Sembako garam saja Import ( gila kan ),1,0
1488,GANYANG PKI BESERTA ANTEK-ANTEKNYA !,1,0
1490,USER bubarkan saja KPK fud.. Jadikan org tersangka asal asalan.. Kalah ni skrg,1,0
1491,USER Sudah nyata rezim anti islam.... Dibilang juga hoax...,1,0
1497,JakartaBanjir Pemimpinnya gak punya akhlak yg baik... PENISTA AGAMA. URL,1,0
1498,RT USER USER USER cr bini dulu baru nyapres masak g punya ibu negara,1,0
1503,RT USER USER Baik baik jokowi dia anti Islam,1,0
1506,"USER USER Saya masih ingat dulu ada kelompok pelangi ; Kristen radikal, kaum sekuler dan komunis yg mencibir Habibie. \n\nJangan2 kelompok pelangi itu yang di kumpulin oleh siUSER.'",1,0
1508,"RT USER Emang USER kurang ""melek"" mata hatinya? seriusnyinyir",1,0
1526,Muslim Rohingya kehilangan kaki akibat ranjau darat yg ditanam Teroris Budha!,1,0
1536,10 orang terkaya indo. 1 sampai 5 bukan orang indonesia . tapi orang cina . ngerih kalo indonesia kaya singapur nanti yang pribumi di usir,1,0
1550,"dulu guru ngaji sering bilang ""Kalian jangan main sepak bola karena sepak bola itu olah raganya pki"" sdh dikatain antek komunis sejak kecil",1,0
1559,Presiden yang anda tuduh Rezim anti Islam sudah banyak berbuat untuk Negeri ini sudah bnyak berbuat untuk umat... URL,1,0
1566,Saatnya usir penjajah Cina dr Bumi Indonesia!! USER USER USER USER USER USER USER USER,1,0
1573,HOAX....saling ancam KPK &amp; DPR..tangkap menangkap kalian ORANG DPR gak malu malunya ya ! saling ancam BUBARKAN DPR itu lebih baik?,1,0
1579,RT USER USER Mungkinkah Sandi dan Anies nyusul sahabat-sahabatnya yg jadi buron dan yg sdh ditangkap itu sebelum dilantik ?,1,0
1596,"USER hah, dasar cina. makanya perhitungan.'",1,0
1600,"Masih segar ingatan rakyat janji pak jokowi mau beli kembali PT Indosat yg dijual Megawati, kok setelah jd Presiden malah mau jual BUMN?",1,0
1609,"Ayo umat Islam yg pinter, jgn percaya klo aksi 112 tdk ada hubungannya dgn pilkada, pihak AHY yg bayar anies yg untung \ud83d\ude01",1,0
1614,Aset indonesia katanya di ambil orang asing freeport di ambil amrik,1,0
1622,Makin hari akrobat solidaritas dilakukan makin lucu demi mendapatkan remah-remah kekuasaan Presiden Jokowi yang menggerus janji-janji kampanyenya sendiri begitu tinggi.,1,0
1624,kita hanya butuh presiden Baru Yang Tegas Ganyang PKI dan anti PKI!,1,0
1626,RT USER USER hahhaa USER loe dikatain buihh tapi emang pantes sihh,1,0
1636,Banyak modus yg di gunakan sindikat Cina untuk menipu uang rakyat Indonesia.. usir cina dari Indonesia,1,0
1642,WADUH AKSI DUKUNG/PILIH PRESIDEN KOK SUARANYA SENADA *PRIBUMI/RAKYAT INDONESIA PERLU DIBERI TAHU: ITU SEMUA KARENA ADA BUZZER'2 BAYARAN CINA,1,0
1643,Kebanyakan fitnah nih mpok silvy DebatFinalPilkadaJKT Gue2,1,0
1650,RT USER: Sebar Hoax Pembangunan Era Jokowi,1,0
1651,USER USER biasa mereka itulah para antek antek zionis dan komunis,1,0
1653,USER Beda bingit dg rezim dzalim skarang..swasembada cuman angin surga malah justru semangat sejahterakn petani vietnam dan thailand!',1,0
1654,SUASANA STQ TINGKAT KABUPATEN NGADA . NTT . CUKUP DALAM MASDJID TANPA MIMBAR TANPA DANA . SWASEMBADA DARI UMAT ISLAM UNTUK BAWA NAMA PEMDA DALAM MTQ KE TINGKAT PROPINSI . NTT. MENYEDIHKAN .; #2019GantiPresiden,1,0
1656,"Sengaja itumah, tapi rakyat ga bodoh, smoga sgera ganti presiden amin",1,0
1659,USER Jgn lupa.. Prabowo ajak amien rais dan semua masa fpi.. Jgn pulang kl belum menang ya,1,0
1666,"USER USER USER USER USER USER USER USER USER USER USER USER Warisan presiden periode sebelumnya. 10 th hasilnya cm bbrp album lagu, kader2nya korupsi berjamaah. Tp skrg lagaknya sera",1,0
1669,USER Usir cina dari nkri USER USER USER USER USER,1,0
1674,USER USER USER USER Top nya lg bs yg biasa bela penista agama skrg belagak bela agama; Wkwkkwkwkw; Mabok,1,0
1679,RT USER USER Istimewanya orang ini dimata Jokowi. Tp publik tdk akan tertipu oleh penyamarannya. dukung perppu ormas,1,0
1698,"indonesia negaraHukum! sementara jokowi ubah indonesia mjd negara kekuasaan,yg makar Jokowi! lengserkan jokowi",1,0
1704,RT USER USER kata rakyat kecil makin lama kalian makin tidak jelas..,1,0
1705,"Coba kalo prabowo,sampe level OB aja bakal disebut perannya,jokowi ini hanya klaim saja,turunkan!!! URL",1,0
1719,USER Sekelas presiden gak paham aturan. Indonesia bisa hancur kalo gini terus. #2019GantiPresiden,1,0
1721,Antek komunis nya jelas sekali... Yang teriak huuuu ke Bp. Taufik Ismail -hafizhahullah URL,1,0
1730,RT USER USER Ada yg aneh dgn bpk USER klo KPK di bubarkan yg OTT maling2 rakyat Siapa???,1,0
1735,RT USER USER mohon dibantu saudara-saudara Ahmadiyah Depok masjidnya disegel Pemda.Dulu pemilihan presiden coblos Jokowi-Jk.,1,0
1738,USER JOKOWI - AHY VS PRABOWO - (Blm tau siapa ); #2019gantipresiden; #2019presidenbaru; #AsalbukanJokowi,1,0
1750,USER Bawang putih orang kafir... China paham komunis... Awas bawang putihnya tar bikin negara di Indonesia',1,0
1765,"USER USER USER USER bukan hanya KORUP oom, PDIP ternyata punya banyak skill terpendam\n\nURL",1,0
1774,Gak menyangka ternyata SBY dulu pernah difitnah juga seperti Jokowi skrg :( Tapi sby bukan diktator kayak jokowi URL,1,0
1783,Kenapa hutang banyak diatas empat ribu trilliun!&amp; sepertinya disengaja tuk menambah utang baru! Rezim jokowi gak punya rasa nasionalis! Gak pancasilais! Dan prediksi ana emang di sengaja tuk hancurkan nkri! Biar tergadai ne ibu pertiwi!terjual ama as,1,0
1784,Korban dari rezim komunis bknlah angka kecil. Jumlahnya tak tanggung-tanggung; 100 juta darah manusia tercecer dari paham yg menghalalkan sgl cara.,1,0
1791,Tionghoa katanya kaya? Kok pada putus sekolah? Kebanyakan dugem?,1,0
1792,RT USER USER ya udah mundur aja Pak USER (klo tidak Anda membunuh 260jt Rakyat dgn perlahan,1,0
1796,Awak berdoa Si setya novanto itu capek mati.Mudah-mudahan setya novanto mati nya didalam Banda URL,1,0
1797,"Apakah Anda jujur, menabikan Muhammad yg catut nama Tuhan legalkan kejahatannya, Pak Lukman?",1,0
1804,USER Makanya tuntut Golkar agar pecat Setya Novanto dari DPR dan pembelanya USER USER mundur dari pimpinan kalo punya malu,1,0
1835,USER Barokalloh Pak .; Saya dukung dengan; #2019GantiPresiden; #2019GantiRezim; #HANCURKANPARTAISETAN,1,0
1847,Itu juga boleh bila perlu lengserkan ni orang pada dasarnya pengecut jokowi,1,0
1852,PopulerB1 8: Prabowo Diminta Tak Jadikan Isu Rohingya untuk Tekan Pemerintah URL URL,1,0
1859,ahok telah jadi korban rezim ini. Turunkan Jokowi,1,0
1864,"RT USER: Edan ""USER: Kapolri: Isu Rohingya ""Digoreng"" untuk Menyerang Pemerintahan Jokowi URL",1,0
1879,RT USER USER hutang makin gede.rakyat makin susah.dah ye alay politik lo,1,0
1882,Ganyang PKI sekuat tenaga,1,0
1884,USER Saya berharap bukan PKS yg bubar tpi PKI dan PDIP yg bubar',1,0
1887,Bubarkan KPK.... jika tdk juga buat SOP PENYADAPAN sesuai keputusan MK..,1,0
1891,Bapak Infrastruktor... #2019GantiPresiden #2019GantiPresiden USER,1,0
1893,Pendukung berarti dia bagian dr penista agama tersebut!!! Dukung gerakan ini 100%,1,0
1900,"Slama owo masih hidup & masih nafsu pengen jadi presiden,akan terus muncul isu PKI,Komunis,anti Islam, atau antek cina.muter2 disitu aje",1,0
1926,"Mungkin ""KITAB SUCI"" nya Bung USER Atau yg Lain.; Soalnya Bung USER Nggak Singgung Kitab Atau Ayat Suciku.; Lagian Dalam Hal Definisi Meng Aktifkan Imajinasi.; Jadi I Don't Care.., ; Dan yg Pasti KITAB SUCI ku BERBEDA dgn yg Lain.; Bagiku A",1,0
1932,USER USER USER USER USER Mana ada janji yg d tepati pak dhe!! Hanya satu yg janji yg d tepati yaitu 10jt lapangan kerja tapi bukan untuk Rakyat tp untuk Tka cina. #Miris',1,0
1936,Parpol selalu cari pembenaran; Ayo tenggelamkan PDIP di semua level kepala pemerintahan.; Rugi negara rugi bangsa !; ; #2019GantiPresiden ; #2019PresidenBaru,1,0
1941,RT USER: Wkwkwkwk..... Pdhl yg sering main klaim program dan hsl kerja org lain ya dia sdri dan pdkg2 nya URL,1,0
1942,Mereka berbicara era habibie hingga SBY mereka hidup tenang karena mereka percaya tdk akan adanya isu rasial. Era ini mereka khawatir sejak TKA RRC masuk secara masif. Maka akan ada isu rasial yg mereka percaya \xf0\x9f\x98\xa2',1,0
1944,RT USER Gerindra perusuh prabowo utang gak makanya gak bisa bayar karyawan,1,0
1950,"RT USER: Sekali2 yang diangkat ""penyesalan orang-orang Indo yang telah pilih Jokowi"" gitu URL",1,0
1956,USER Pak USER tolong dong admin-nya disuruh belajar lagi. Masak partai sebesar Gerindra pengetahuan ekonomi dasar seperti ini kalah sama anak saya yang masih usia 11 tahun? Tidak ngerti inflasi? Tidak pernah belajar dari sejarah?,1,0
1960,RT USER *uhuk* PKS antek komunis *uhuk*,1,0
1964,"USER Pak USER membawahi Dirjen agama2, Anda dapat mbuat perbandingan posisi Tuhan dalam ajaran agama",1,0
1968,Anggota dpr grup USER bubarkan. URL,1,0
1975,Hari ini kami tidak mengkritik USER tapi mengkritik mereka yg terbiasa reaktif atas nama agama namun memilih diam atas pernyataannya. ; Diamnya mereka adalah bukti siapa si pembajak agama.,1,0
1977,"Assalamualaikum Twips,; ; Banyak yg takut jika Letjen (Purn TNI) Prabowo S, jadi PRESIDEN Indonesia,; ; Tahu kenapa..?; ; Kerna mereka Takut Dosa? di masa lalu nya di Bongkar, baik itu KORUPSI maupun Pelanggaran HAM,; ; #2019GantiPresiden ; ;",1,0
1979,Indonesia rasa Beijing. usir cina,1,0
1982,RT USER: Banyak tulisan yang lebih parah dari dandhy laksono masih keliaran dan masuk tivi pulak malah membakar sekolah segala...mikir,1,0
1983,Gimana klo hastagnya diganti dengan lengserkan jokowi,1,0
1992,USER USER USER Topiknya anies sandi dn saracen. Bkn Adam dn Yesus. Anda sok tau agama ? 150 follower ternak dl biar seru,1,0
2001,RT USER: USER USER PDI P dan mega mau bangkitkan komunis lagi itu,1,0
2003,RT USER USER USER USER USER fungsi media sosial di Indo unt sebar fitnah di AS unt kecerdasan URL,1,0
2006,"Ketauan jelas kan bedanya, yang satu ikhlas yang satu bayaran...; #2019GantiPresiden",1,0
2010,USER USER USER USER USER USER USER USER USER USER USER #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #Hanc,1,0
2026,Sesungguhnya ketika harga daging pernah tembus di angka 200 ribu per kilo pemerintah Jokowi tlh gagal kelola negara URL,1,0
2035,Jokowi jgn ngutang mulu. Gua udah ngasih tau dr jaman SBY. Jauhi mereka bilang suruh gua!,1,0
2036,USER Iyaa komunitas muslim &amp; budha bareng2 sediain makanan buat rescuers nya jg. Di saat disini hal apapun dijadiin panggung politik.',1,0
2039,Biar Allah turunkan balasan pada orang-orang partai pendukung jokowi yang suka zalimi orang lain yang tidak bersalah,1,0
2042,USER Sudah ikut dibully berapa warga aseng non pasuruan saudara kocu?',1,0
2044,"Beraninya bilang setia NKRI padahal berjilbab, budaya Arab buatan Muhammad & Solat bhs Arab berkiblat ke Arab",1,0
2051,Mau balik ke Orba? Pilihlah Prabowo mau lanjutkan reformasi? Pilihlah Jokowi. Nasib memang pilihan tak terkecuali nasib negara juga. :-),1,0
2054,"Digrebek sama Jokowi yang disalahkan Demokrasi, FPI lah...tegas dong mas bro USER USER Jokowi OTORITER...hehehe",1,0
2059,HUKUM di INDONESIA SUDAH MATI,1,0
2065,USER Rezim ini emang keliatan anti islam,1,0
2074,"Apakah horor Teroris Islam di Brussels gambaran terbalik keinginan Allah SWT, Pak Lukman?",1,0
2087,Lbh percaya perusahaan asing drpd media lokal.. Dasar antek asing ente Om USER..,1,0
2094,teriak-teriak pki ganyang... Lo sholat kagak... Ngaji kagak... Lu punya tuhan ga? Jgn2 lu sendiri yg pki... URL,1,0
2096,RT USER saat AR sehat saja jd calon presiden dia dipukul oleh SBY apalagi jelang pikun atau malah sdh pikun,1,0
2097,"Ahok hrs dibebaskan, dia korban,sasaran antara lengserkan Jokowi.tujuan ahir neg syariah momenum fatwa MUI,diikuti Demo 411/212/313 radikal",1,0
2102,Waduh Addie MS Bongkar Keterlibatan Veronica Saat Ahok Masih Jadi Gubernur Jakarta URL,1,0
2103,Dulu saya pilih Jokowi bahkan bersusah susah meyakinkan teman agar orang percaya Jokowi lebih baik.. Ternyata tidak lebih baik dr sby,1,0
2108,"selamat kepada Jokowi yg telah berhasil dlam menambah hutang, karena bukan dia yg bayar tetapi rakyat... Good Luck",1,0
2111,Ini jaman edan siapepun yg gak dukung wowo di Cap PKI/Komunis/anti Islam/antek cina. Dan klo yg gak mau nonton film G30S PKI juga di Cap PKI,1,0
2114,USER rezim suharto kroni prabowo justru yg anti islam liat muslim priok yg demo di bantai keluarga suharto prabowo,1,0
2133,RT USER USER USER Tangkap Setnov tak sanggup baik bubarkan KPK !!,1,0
2137,"kami org awam aja tau kasus Itu rekayasa, tempo antek nya asing,saatnya pimpinan pks skrg sadar, u,dukung pansus bongkar tipu-tipu nya kpk",1,0
2139,Bagi-bagi Sembako atas nama Presiden? ; Giliran Ngutang Sana-sini Atas Nama Rakyat? ; ; betul apa benar Gan..?,1,0
2140,Inilah Tujuan Mereka Mengkriminalisasi Ulama !!; ; #KamiBersamaUlama; #2019GantiPresiden ; #2019PresidenBaru,1,0
2147,USER Asal jgn prabowo,1,0
2150,"USER Memang selama jokowi jadi presiden banyak kejadian aneh2, mungkin revolusi mental tidak berjalan dan bla bla, pokoknya salah jokowi deh semuanya..-",1,0
2161,Banyaknya projo yang tendensius pd hal berbau islam ditambah hukum berat sebelah USER gak sadar bahwa merek rezim jd anti islam.,1,0
2164,Era SBY.kritik fitnah apapun dr netz baik di socmed ato Nyata..tetap Aman baik-baik sj!. Sekarang diktator jokowi semua ditangkap URL,1,0
2172,Apalagi yg paling bermasalah dg PKI itu ya Angkatan Darat. Cukup dg menggerakan massa anti-Jokowi dg isu-isu (anti-)agama komunis,1,0
2177,Setuju. Musuh kita adlh teroris Budha Myanmar baik para biksu &amp; militer nya. Tp Borobudur adlh warisan leluhur kita URL,1,0
2182,USER USER USER USER USER USER USER Akun komunis,1,0
2185,RT USER PKI sudah menyatu dg PDI P bubarkan PDI P !!,1,0
2188,MS Ka'ban : Tanah Jakarta sekarang sudah 87 persen dikuasai Cina,1,0
2190,Rohingya kok seolah-olah dijadikan alat politik oleh prabowo,1,0
2197,RT USER: Salah satu ciri orang munafik bila berjanji dia dusta kayak jokowi URL,1,0
2198,USER Emang p3 masih punya penumpang ya? ; #2019GantiPresiden,1,0
2201,Ulang lagi Reformasi 98 jilid 2 USER Turunkan Jokowi,1,0
2205,RT USER USER USER ini Makhluk Tuhan paling nyinyir,1,0
2206,USER USER USER USER USER USER USER USER USER Yang ga setuju pasti pendukung anti rejim skrg.. \nDan yang lo sebutin itu yg lo lakuin',1,0
2217,RT USER PAK SMP NE BAPAK DULU SKR DIPUKILI OLEH JOKO KRISTANTO.,1,0
2226,"RT USER: tapi twit begini asik lo, kita jadi tau yang mana akun-akun pro-penista agama, akun-akun buzzer yang kerjanya menghujat :)",1,0
2229,"USER Kenapa peta Indonesia di tempatkan di posisi yg bs terbelah? ; Karena mrk-lah kaum pemecah belah persatuan dan keharmonisan yg selama terjalin. ; ; #2019GantiPresiden yg bisa mempersatukan semua, bkn yg merangkul sebelah tangan, memukul dgn",1,0
2231,RT USER kelihatan bodohnya wkwkwkwkkkk yg nulis ada prabowo digambar. goreng isu G30SPKI,1,0
2255,USER Kl komunis sdh tdk laku dimana2. Isu ini cuma jualan antek orba saja dan para pendukung penerapan negara islam/khilafah,1,0
2256,Prabowo wajar bicara rohinya karna dia kan bukan presiden jadi seenaknya saja dong.,1,0
2263,Bu silvi anti pns level rendah katanya #DebatFinalPilkadaJKT,1,0
2264,USER USER USER USER USER USER USER USER USER USER USER Doa #2019GantiPresiden selalu kusebut. Moga terkabul. Sudah banyak daerah yg diserbu TKA ASENG. Gawattt.',1,0
2274,"USER Iya, aman karena mayoritas Rakyatnya yaitu umat Islam yg hatinya sering bapak sakiti, sukses mengendalikan diri, sukses menjaga emosinya untuk kepentingan persatuan bangsa. Lah bapak sendiri sebagai Presiden malah memelihara cebong yg ke",1,0
2276,Penghina Iriana Jokowi Langsung Ditangkap Penghina Wapres JK Masih AMAN. ADA APA? URL,1,0
2296,Buat apa nyerang pemerintah Jokowi yg bentar lagi berhenti berkuasa?Lengserkan di pemilihan presiden mendatang.,1,0
2311,lihatlah Rakyat &amp; NKRI ini mending mundur aja pak Jokowi URL,1,0
2318,"TKA China sdh berani melecehkan bendera Merah Putih...; ; Apakah kita akan diam saja..!!; ; Semakin TKA China banyak yg datang, semakin mrk AROGAN krn merasa kuat..; ; Apalagi didukung oleh Rezim Penguasa, dg kemudahan TKA China masuk ke NKRI.; ; Mau dijaj",1,0
2321,RT USER USER BADMINTON PUTRI INDONESIA KOK KALAH SAMA JEPANG N CINA ...MEREKA BERMAIN LEPAS TIDAK GAMPANG MENYERAH KOMUNIS SEENAKNYA DI SINI,1,0
2327,"PT20langgarkonstitusi Rezim otoriter ini gk habis-habis tabrak-tubruk UU, kali ini undang-undang Dasar pun mau dijebol..mk waktunya lengserkan jokowi",1,0
2332,"lengserkan jokowi! ""USER: Rejim anti subsidi adalah rejim anti kerakyatan. USER USER """,1,0
2336,RT USER: Calon partai GUREM yang kurang GAREM URL,1,0
2339,USER Rezim penguasa yg jd korban pers rezim SBY,1,0
2353,"1 oktober hari kesaktian pancasila, tapi pancasila sekarang diversikan ke arah komunis rezim diktator yg anti islam,",1,0
2356,Kerjaan suharto dan sby pastik korupsi. Tangkap lahh URL,1,0
2359,RT USER USER USER USER USER USER Setujuuuu banget Jokowi mundur uda bosen ngeliatnye,1,0
2365,"Mereka semua memang tidak bisa menghargai pribumi atau minimal berlaku sopan sebagai tamu,mereka itu sejatinya perampas hak pribumi...; #stopTKAChina; #2019GantiPresiden",1,0
2366,"Ayo gelorakan #2019GantiPresiden, insya Allah kesejahteraan merata. Komunis lenyap.",1,0
2370,"USER Kao kalah Lae, dgn penjual pasar tradisional yg sadar #2019GantiPresiden laen kali kao perbanyak makan Mie Gomak lae.",1,0
2371,"USER USER Huhahahhahahaaa\nPengusaha kaya Raya saja nangis ber darah darah di Jaman jokowi ini sangking Susahnya Jaman dan rezim ini mengelola ekonomi negara yg gak bener!!!\nBeras mahal, sembako mahal, daya beli turun, masyarakat bawah bany",1,0
2380,RT USER: Kata USER bantuan ke Rohingya adalah Pencitraan trus emank bisa penderitaan warga Rohingya dibantu pake Demo??,1,0
2381,Ahok cari - cari celah untuk serang para saksi DramaAhokDikriminalisasi penjarakan ahok,1,0
2382,Ditangkap krn narkoba kaget. Kl ditangkp krn ada hub dgn Saracen kaget gak? Anies sandi,1,0
2386,KERJA TULUS DIKTATOR JOKOWI TUKANG MUNGKIR JANJI YANG MELUDAHI MAYAT KORBAN GENOSIDA THN 1965-1966 DAN PEMBATAIAN LAINNYA,1,0
2398,RT USER: USER Bener bangettt....jasa dia memang luar biasa utk kemenangan Anies - Sandi USER USER,1,0
2412,"Gak tahu malu ya.. gunakan uang rakyat untuk ""menyuap"" rakyat, demi elektabilitas.; #2019GantiPresiden",1,0
2419,"Berita ini sudah Anda twitt tgl 18 Pak Lukman, yg ditunggu rakyat Penjelasan Anda tentang Indonesia Baru Tanpa Islam",1,0
2422,USER USER Gak sambil nyabu kan itu ya?,1,0
